白名单,#genre#
儿童|BabyTVEng,http://free.cnlive.club/channel/n59903092/index.m3u8?q=1756084903216
儿童|CBeebies,http://free.cnlive.club/channel/33dc4490/index.m3u8?q=1756084903216
儿童|KidsTV,http://free.cnlive.club/channel/n149d9627/index.m3u8?q=1756084903216
儿童|MomoTV,http://free.cnlive.club/channel/5fe8f622/index.m3u8?q=1756084903216
儿童|Animax,http://free.cnlive.club/channel/7af110c4/index.m3u8?q=1756084903216
儿童|BabyTV,http://free.cnlive.club/channel/18a1ad0/index.m3u8?q=1756084903216
儿童|MiaoMi,http://free.cnlive.club/channel/n70dedb3e/index.m3u8?q=1756084903216
儿童|靖天卡通,http://free.cnlive.club/channel/n6567f5b8/index.m3u8?q=1756084903216
儿童|东森幼幼,http://free.cnlive.club/channel/798aeeee/index.m3u8?q=1756084903216
儿童|CartoonNetwork,http://free.cnlive.club/channel/n38060fe0/index.m3u8?q=1756084903216
儿童|Nickelodeon,http://free.cnlive.club/channel/n6a165737/index.m3u8?q=1756084903216
儿童|NickJr,http://free.cnlive.club/channel/n75fc9ff7/index.m3u8?q=1756084903216
体育|AstroPremierLeague1,http://free.cnlive.club/channel/6b9a7458/index.m3u8?q=1756084903216
体育|AstroEPL1backup,http://free.cnlive.club/channel/5bdf2334/index.m3u8?q=1756084903216
体育|AstroPremierLeague2,http://free.cnlive.club/channel/6b9a7459/index.m3u8?q=1756084903216
体育|AstroGrandstand,http://free.cnlive.club/channel/n19794632/index.m3u8?q=1756084903216
体育|AstroFootball,http://free.cnlive.club/channel/29962bf1/index.m3u8?q=1756084903216
体育|AstroSportsPlus,http://free.cnlive.club/channel/17502b7/index.m3u8?q=1756084903216
体育|AstroBadminton1,http://free.cnlive.club/channel/1de1e193/index.m3u8?q=1756084903216
体育|AstroBadminton2,http://free.cnlive.club/channel/1de1e194/index.m3u8?q=1756084903216
体育|AstroW-Sports,http://free.cnlive.club/channel/3c34fa39/index.m3u8?q=1756084903216
体育|Supersports1,http://free.cnlive.club/channel/64ef1648/index.m3u8?q=1756084903216
体育|Supersports2,http://free.cnlive.club/channel/64ef1649/index.m3u8?q=1756084903216
体育|Supersports3,http://free.cnlive.club/channel/64ef164a/index.m3u8?q=1756084903216
体育|Supersports4,http://free.cnlive.club/channel/64ef164b/index.m3u8?q=1756084903216
体育|WWE,http://free.cnlive.club/channel/n52e4e43e/index.m3u8?q=1756084903216
体育|FightSports,http://free.cnlive.club/channel/n5a7ddbee/index.m3u8?q=1756084903216
体育|NBATV,http://free.cnlive.club/channel/751e5af8/index.m3u8?q=1756084903216
体育|AstroCricket,http://free.cnlive.club/channel/n670c7d13/index.m3u8?q=1756084903216
体育|AstroGolf,http://free.cnlive.club/channel/n7fc29d1a/index.m3u8?q=1756084903216
体育|TntSports1,http://free.cnlive.club/channel/1fe0e79/index.m3u8?q=1756084903216
体育|TNTSports2,http://free.cnlive.club/channel/n23c66d86/index.m3u8?q=1756084903216
体育|TNTSports3,http://free.cnlive.club/channel/n23c66d85/index.m3u8?q=1756084903216
体育|TNTSports4,http://free.cnlive.club/channel/n23c66d84/index.m3u8?q=1756084903216
体育|SonyTen1,http://free.cnlive.club/channel/n248a5048/index.m3u8?q=1756084903216
体育|SonyTen2,http://free.cnlive.club/channel/n248a5047/index.m3u8?q=1756084903216
体育|SonyTen3,http://free.cnlive.club/channel/n248a5046/index.m3u8?q=1756084903216
体育|SPOTV1,http://free.cnlive.club/channel/6d1675a/index.m3u8?q=1756084903216
体育|SPOTV2,http://free.cnlive.club/channel/n552b885b/index.m3u8?q=1756084903216
体育|SkysportsF1,http://free.cnlive.club/channel/n57ed90b2/index.m3u8?q=1756084903216
体育|SkysportsCricket,http://free.cnlive.club/channel/5863830e/index.m3u8?q=1756084903216
体育|SkysportsEPL,http://free.cnlive.club/channel/5a3b7abe/index.m3u8?q=1756084903216
体育|SkysportsMainEvent,http://free.cnlive.club/channel/5acb9d16/index.m3u8?q=1756084903216
体育|SkysportsNews,http://free.cnlive.club/channel/n12c7b72a/index.m3u8?q=1756084903216
体育|SkysportsMix,http://free.cnlive.club/channel/5a3b9bf9/index.m3u8?q=1756084903216
体育|爱尔达体育2,http://free.cnlive.club/channel/723ab075/index.m3u8?q=1756084903216
体育|爱尔达体育3,http://free.cnlive.club/channel/723ab094/index.m3u8?q=1756084903216
体育|RugbyPassTV,http://free.cnlive.club/channel/8c42189/index.m3u8?q=1756084903216
体育|RTMSports,http://free.cnlive.club/channel/n1624505b/index.m3u8?q=1756084903216
体育|Arena,http://free.cnlive.club/channel/n2e6605fc/index.m3u8?q=1756084903216
体育|Arena2,http://free.cnlive.club/channel/n2cfc72ea/index.m3u8?q=1756084903216
体育|BolaArena1,http://free.cnlive.club/channel/n30b4b24d/index.m3u8?q=1756084903216
体育|BolaArena2,http://free.cnlive.club/channel/n30b4b24c/index.m3u8?q=1756084903216
体育|AstroBeinsports1,http://free.cnlive.club/channel/n44210d04/index.m3u8?q=1756084903216
体育|AstroBeinsports2,http://free.cnlive.club/channel/n44210d03/index.m3u8?q=1756084903216
体育|AstroBeinsports3,http://free.cnlive.club/channel/n44210d02/index.m3u8?q=1756084903216
CGTN西语,http://goo.bkpcp.top/mg/cgtne
CGTN法语,http://goo.bkpcp.top/mg/cgtnf
CETV-中国教育1,https://zby.130519.xyz/PLTV/11/224/3221225775/index.m3u8
NewTV睛彩竞技,https://zby.130519.xyz/PLTV/11/224/3221226116/index.m3u8
NewTV睛彩广场舞,https://zby.130519.xyz/PLTV/11/224/3221226139/index.m3u8
湖南张家界迷魂,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8
安徽池州九华山风景区花,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8
广东深圳福田红树林,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8
西藏山南浪卡子县鲁日拉景观,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8
❌西藏日喀则珠穆朗玛峰,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8
❌西藏林芝工布江达县岷山错高民宿,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
新疆昌吉州天山天池海西平,https://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8
新疆天山天池马牙山,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
云南普洱景东县无量山羊山瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
云南保山板桥镇青龙街,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
云南德宏勐焕大金塔,https://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8
云南保山比顿咖啡产业文化园,https://gcalic.v.myalicdn.com/gc/zyqcdx01_1/index.m3u8
云南昆明寻甸县城区,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8
云南西双版纳千年古寨曼丢,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
云南普洱澜沧县景迈山,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
云南红河民族风情旅游月亮小镇,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8
❌云南大理南涧县无量村古树茶园,https://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8
❌云南保山隆阳区拦河坝水库,https://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8
❌云南大理无量樱花谷,https://gcalic.v.myalicdn.com/gc/taishan01_1/index.m3u8
浙江乌镇白莲塔,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
浙江乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
浙江乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
北京密云古水北镇,https://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
❌北京门头沟清水镇黄安坨村,https://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
❌北京黄花城水长城,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
安徽黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
安徽宣城溪桃大桥,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8
❌安徽黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
❌安徽黟县西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
江苏宿迁骆马湖罗曼园,https://gcalic.v.myalicdn.com/gc/ljgcszsnkgc_1/index.m3u8
江苏南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8
❌江苏无锡大剧院,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8
❌江苏徐州之夜,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8
甘肃敦煌月牙泉,https://gcalic.v.myalicdn.com/gc/dhyyqst_1/index.m3u8
山东济南趵突泉,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8
沈阳辽宁浑河桥,https://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8
陕西西安大雁塔,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
陕西西安钟楼,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
陕西咸阳乾陵景区,https://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8
❌陕西西安长安三河水库,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
❌陕西西安阎良关山石川河风景区,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8
湖南邵阳莨山八角寨,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8
❌湖南邵阳崀山骆驼峰,https://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
❌黑龙江萝北县嘟噜河省级自然保护区,https://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8
河北承德金山岭长城,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
贵州黔东南加榜梯田,https://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8
❌贵州遵义赤水大瀑布,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8
❌山西晋城釜山泫水湖,https://gcalic.v.myalicdn.com/gc/zh02_1/index.m3u8
❌山西大同鼓楼,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
青海门源仙米国家森林公园,https://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8
❌五彩池,https://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8
❌广西桂林漓江景区,https://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
❌望乡,https://gcalic.v.myalicdn.com/gc/hlwxt_1/index.m3u8
❌重庆渝中李子坝,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
❌河南南阳方城德云山景区,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8
❌河南焦作云台山红石峡,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
❌河南商丘永城市日月湖景区,https://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
❌河南鹤壁浚县古城景区北城门,https://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
苏州4K,https://tylive.kan0512.com/norecord/csztv4k_4k.m3u8
河北4K,https://event.pull.hebtv.com:443/live/live101.m3u8
CGTN,http://112.27.235.94:8000/hls/17/index.m3u8
重温经典,http://112.27.235.94:8000/hls/50/index.m3u8
旅游卫视,http://[2409:8087:1a15:10d1::38]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226445/index.m3u8
优购物,http://[2409:8087:1a15:10d1::31]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225757/index.m3u8
黑龙江少儿,http://[2409:8087:1a15:10d1::33]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8
黑龙江影视,http://[2409:8087:1a15:10d1::34]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江文体,http://[2409:8087:1a15:10d1::38]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江新闻法治,http://[2409:8087:1a15:10d1::35]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江都市,http://[2409:8087:1a15:10d1::36]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
金鹰纪实,http://rrs01.hw.gmcc.net:8088/PLTV/81/224/3221226667/1.m3u8
NBATV,http://s1.an94tv.cfd/astro/nbatv/AKTV.m3u8
unifiSports1,http://s1.an94tv.cfd/astro/unifisports1/AKTV.m3u8
CinemaWorld,http://s1.an94tv.cfd/taiwan/cinemaworld/AKTV.m3u8
MagellanTV频道,http://s1.an94tv.cfd/taiwan/magellantv/AKTV.m3u8
国际空间站(NASA),http://s1.an94tv.cfd/zhongtian/nasa/AKTV.m3u8
TVB无线星河,http://cdn9.163189.xyz/smt1.1.php?id=Xinhe
港台电视32,https://cdn5.163189.xyz/live/rthk32/stream.m3u8
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8
末日电影合集,http://luobo.bkpcp.top/yy/1354889019
延禧攻略,http://iptv.jxpan.vip:18888/aio/huya/26355864
新三国（斗鱼）,http://iptv.jxpan.vip:18888/aio/douyu/5908256
少年包青天第一部,http://luobo.bkpcp.top/yy/1356043677
少年包青天第三部,http://luobo.bkpcp.top/yy/1382736814
神探狄仁杰第三部,http://iptv.jxpan.vip:18888/aio/huya/11342425
亮剑,http://iptv.jxpan.vip:18888/aio/huya/30080238
特种兵之火凤凰,http://iptv.jxpan.vip:18888/aio/huya/29982636
铁齿铜牙纪晓岚,http://iptv.jxpan.vip:18888/aio/huya/11342396
鬼吹灯之龙岭迷窟,http://iptv.jxpan.vip:18888/aio/huya/29465863
鬼吹灯之云南虫谷,http://iptv.jxpan.vip:18888/aio/huya/11352898
西游记续集,http://iptv.jxpan.vip:18888/aio/douyu/3113309
我是特种兵之利刃出鞘,http://luobo.bkpcp.top/yy/37999586
与凤行,http://iptv.jxpan.vip:18888/aio/huya/26355866
大秦赋,http://iptv.jxpan.vip:18888/aio/huya/23903130
流水迢迢,http://iptv.jxpan.vip:18888/aio/huya/23865036
唐诡之西行,http://iptv.jxpan.vip:18888/aio/huya/26355763
玫瑰的故事,http://iptv.jxpan.vip:18888/aio/huya/23865142
梦中的那片海,http://iptv.jxpan.vip:18888/aio/huya/26355765
知否知否,http://luobo.bkpcp.top/yy/21881901
如懿传,http://iptv.jxpan.vip:18888/aio/huya/29465868
芈月传,http://iptv.jxpan.vip:18888/aio/huya/11352975
楚汉骄雄,http://iptv.jxpan.vip:18888/aio/huya/29465854
活佛济公3,http://iptv.jxpan.vip:18888/aio/huya/23903123
谈判专家,http://luobo.bkpcp.top/yy/1382735560
第一财经,http://8.138.7.223/tv/shtv.php?id=dycj
河南公共,http://1.94.31.214/php/hntv.php?id=hngg
睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
河北影视,http://1.94.31.214/php/hebei.php?id=hbys
河北公共,http://1.94.31.214/php/hebei.php?id=hbgg
石家庄城市服务,http://nn.7x9d.cn/石家庄.php?id=5
石家庄文化娱乐,http://nn.7x9d.cn/石家庄.php?id=6
新闻,http://tvcdn.stream3.hndt.com/tv/65bb6966017e100059b75a8500000000_transios/playlist.m3u8?wsSecret=afe4e204172a4a98c50c04010c5d0cff&wsTime=1756098013
都市,http://tvcdn.stream3.hndt.com/tv/65c3fbc5017e1000fde13faa00000000_transios/playlist.m3u8?wsSecret=95599fc81cfd5c2cb3343c35674b6564&wsTime=1756098013
民生,http://tvcdn.stream3.hndt.com/tv/65bef28a017e10009c49d5f900000000_transios/playlist.m3u8?wsSecret=7c8a09747b18ffe3a6df00144adb8494&wsTime=1756098013
法治,http://tvcdn.stream3.hndt.com/tv/65be54a9017e1000af59fb4800000000_transios/playlist.m3u8?wsSecret=03f0399b697286b902e0c7596809ad4f&wsTime=1756098013
公共,http://tvcdn.stream3.hndt.com/tv/65b93894017e10000ae6b07d00000000_transios/playlist.m3u8?wsSecret=03f71d07ca8b23e6e6a5cec98f488071&wsTime=1756098013
河南乡村,http://tvcdn.stream3.hndt.com/tv/65b8302b017e100019dc540f00000000_transios/playlist.m3u8?wsSecret=31941f86348eb34c5a50fca6fd7d1865&wsTime=1756098013
电视剧,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=2754abdf97850923dec69a9ba299110a&wsTime=1756098013
文物宝库,http://tvcdn.stream3.hndt.com/tv/65b5a69d017e1000aa645bea00000000_transios/playlist.m3u8?wsSecret=31895221ead2b167e7951499cf60e941&wsTime=1756098013
武术,http://tvcdn.stream3.hndt.com/tv/65b4b750017e1000dbb9306200000000_transios/playlist.m3u8?wsSecret=488853dd71c1ced06ab047a0859e3b28&wsTime=1756098013
睛彩中原,http://tvcdn.stream3.hndt.com/tv/65b27d4c017e100039bd55c200000000_transios/playlist.m3u8?wsSecret=6483cf5181a2fde8d8612583c398f4a8&wsTime=1756098013
移动戏曲,https://tvcdn.stream3.hndt.com/tv/160ea8971f8b41f0905f88c7afe3effe_transios/playlist.m3u8?wsSecret=320c4b97205d2c9f4f978e46568ab1c6&wsTime=1756098013
象视界,http://tvcdn.stream3.hndt.com/tv/d34d1a2b0178100022de972e00000000_transios/playlist.m3u8?wsSecret=27e5f4ed7ee04f8b68d89c7ca1a31e89&wsTime=1756098013
国学,rtmp://rtmp.tv.stream3.hndt.com/tv/647f9277018410008cf925e200000000?wsSecret=9a23316ee66e918684e097f&wsSecret=553a2cb5657309c1c2b1702104c80157&wsTime=1756098013
欢腾购物,http://tvcdn.stream3.hndt.com/tv/65ba653b017e1000d4ee41c700000000_transios/playlist.m3u8?wsSecret=3469ebc2f04333934ddd30de2837b614&wsTime=1756098013
卫视电影,http://free.cnlive.club/channel/5967d303/index.m3u8?q=1752629214236
广东经济,http://1b6467f415.iok.la:9931/tsfile/live/1016_1.m3u8
广东影视,http://1b6467f415.iok.la:9931/tsfile/live/1018_1.m3u8
广东少儿,http://1b6467f415.iok.la:9931/tsfile/live/1019_1.m3u8
CHC家庭,http://1b6467f415.iok.la:9931/tsfile/live/1046_1.m3u8
内蒙古视,http://1b6467f415.iok.la:9931/tsfile/live/1085_1.m3u8
三少卫视,http://1b6467f415.iok.la:9931/tsfile/live/1038_1.m3u8
G导视,http://1b6467f415.iok.la:9931/tsfile/live/1048_1.m3u8
炫动卡通,http://1b6467f415.iok.la:9931/tsfile/live/1056_1.m3u8
梅县综合,http://1b6467f415.iok.la:9931/tsfile/live/1002_1.m3u8
梅州1,http://1b6467f415.iok.la:9931/tsfile/live/1003_1.m3u8
梅州2,http://1b6467f415.iok.la:9931/tsfile/live/1004_1.m3u8
欢笑剧场,http://1b6467f415.iok.la:9931/tsfile/live/1106_1.m3u8
都市剧场,http://1b6467f415.iok.la:9931/tsfile/live/1107_1.m3u8
惠州综合,http://1b6467f415.iok.la:9931/tsfile/live/1110_1.m3u8
现代教育,http://1b6467f415.iok.la:9931/tsfile/live/1112_1.m3u8
惠州公共,http://1b6467f415.iok.la:9931/tsfile/live/1114_1.m3u8
求索,http://1b6467f415.iok.la:9931/tsfile/live/1115_1.m3u8
河源新闻综合,http://1b6467f415.iok.la:9931/tsfile/live/1121_1.m3u8
魅力时尚,http://1b6467f415.iok.la:9931/tsfile/live/1123_1.m3u8
CCTV台球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
邵氏影院代,http://www.goodiptv.club/douyu/4246519
邱淑贞,https://live.metshop.top/huya/11352949
赌片,https://live.metshop.top/huya/11342399
bang派,https://live.metshop.top/huya/11336719
五福星,https://live.metshop.top/huya/11282233
古墓系列,https://live.metshop.top/huya/11352913
灾难电影,https://live.metshop.top/huya/11352871
奇幻片,https://live.metshop.top/huya/16149609
悬疑片,https://live.metshop.top/huya/16099968
李世民,https://live.metshop.top/huya/11336572
滇军抗战,https://live.metshop.top/huya/11342388
联合抗日,https://live.metshop.top/huya/11352910
埋堆堆布衣神相,https://live.metshop.top/huya/23865036
雍正皇帝,https://live.metshop.top/huya/11342439
许冠英合集,https://live.metshop.top/huya/11601972
电影_小鬼头,https://live.metshop.top/huya/11352963
电影_八点档,https://live.metshop.top/huya/880261
电影_古装片,https://live.metshop.top/huya/11336590
电影_国产悬疑,https://live.metshop.top/huya/11342395
使徒行者,https://live.metshop.top/huya/23734256
扫黄先锋,https://live.metshop.top/huya/23903196
「意甲」00:15联赛科莫vs拉齐奥石庆圣,https://tv-1.iill.top/FB/F4996b
「意甲」00:15联赛卡利亚里vs佛罗伦萨张昊泽,https://tv-1.iill.top/FB/t9UX7M
「西甲」01:15联赛皇家社会vs西班牙人鹿中原,https://tv-1.iill.top/FB/6z8OT8
「西甲」01:15联赛比利亚雷亚尔vs赫罗纳周楚雄,https://tv-1.iill.top/FB/WssqcB
「法甲」02:30联赛里尔vs摩纳哥李秉昊,https://tv-1.iill.top/FB/caMTX7
「意甲」02:30联赛尤文图斯vs帕尔马吴桐刘腾,https://tv-1.iill.top/FB/wzzMSc
「意甲」02:30联赛尤文图斯vs帕尔马吴桐刘腾,https://tv-1.iill.top/FB/HviUOC
「意甲」02:30联赛亚特兰大vs比萨乔迁,https://tv-1.iill.top/FB/2pmHrY
「西甲」03:15联赛皇家奥维耶多vs皇家马德里刘畅孙雷,https://tv-1.iill.top/FB/WroeW9
「中超」19:30联赛北京国安vs武汉三镇苏东徐阳林梦鸽,https://tv-1.iill.top/FB/YIHlXv
金鹰卡通,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226576/1.m3u8
风云剧场,http://120.238.94.10:9901/tsfile/live/1090_1.m3u8
南方一,http://120.238.94.10:9901/tsfile/live/1014_1.m3u8
地理世界,http://120.238.94.10:9901/tsfile/live/1088_1.m3u8
广西公共,http://116.9.204.242:9901/tsfile/live/1003_1.m3u8
惠州公共,http://120.238.94.10:9901/tsfile/live/1013_1.m3u8
野外,http://120.238.94.10:9901/tsfile/live/1103_1.m3u8
通州电视,http://pull.dayuntongzhou.com/live/tztv.m3u8
欢笑剧场,http://139.196.151.191/rtp/239.45.3.196:5140
法治天地,http://139.196.151.191/rtp/239.45.1.46:5140
纪实人文,http://139.196.151.191/rtp/239.45.3.212:5140
都市剧场,http://139.196.151.191/rtp/239.45.3.136:5140
金色,http://139.196.151.191/rtp/239.45.1.118:5140
腾冲综合,http://live.ynurl.com/video/s10012-TCTV/index.m3u8?zyund
天龙八部,http://luobo.bkpcp.top/yy/1351814644
神雕侠侣,http://iptv.jxpan.vip:18888/aio/huya/23865171
GuangzhouTV,https://tencentplaybusiness.gztv.com/live/zonghes.m3u8
JiangxiChildren'sChannel,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv6.m3u8
JiangxiCityChannel,https://play-live-hls.jxtvcn.com.cn/live-city/tv_jxtv2.m3u8
NanchangNews&GeneralistChannel,https://play-live-hls.jxtvcn.com.cn/live-city/tv_nanchang.m3u8
NeiMonggolTV,http://play1-qk.nmtv.cn/live/1686560387346365.m3u8
NeiMonggolTV2MongolianCultureChannel,http://play1-qk.nmtv.cn/live/1686561065304370.m3u8
NeiMonggolTVEconomic&LifeChannel,http://play1-qk.nmtv.cn/live/1686562470947181.m3u8
QTV-1,http://video10.qtv.com.cn/drm/qtv1at/manifest.m3u8
QTV-2,http://video10.qtv.com.cn/drm/qtv2at/manifest.m3u8
QTV-3,http://video10.qtv.com.cn/drm/qtv3at/manifest.m3u8
TonghuaTV,https://lsfb.avap.jilintv.cn/zqvk7vpj/channel/43ea5771aa44421591f9dfd2b71f1b9b/index.m3u8
XinjiangTV3,https://st-video.xjmty.com/fs/livedit/e55abfa37af26e19/8ce9971c2177b3dd.m3u8
广东Ⅰ韶关公共台[Not24/7],https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8
HarbinComprehensiveNewsChannel,https://stream.hrbtv.net/xwzh/playlist.m3u8?_upt=ef41dd531755913594
央广购物,rtp://239.3.1.223:8001
家有购物,rtp://239.3.1.185:8001
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
远眺玉龙雪山,https://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8?contentid=2820180516001
滨海新闻综合,http://traffic.jbh.tjbh.com/live/bhtv10/playlist.m3u8
埋堆堆2,http://cfss.cc/cdn/hy/23735126.flv
埋堆堆3,http://cfss.cc/cdn/hy/23865152.flv
埋堆堆4,http://cfss.cc/cdn/hy/23903196.flv
埋堆堆8,http://cfss.cc/cdn/hy/23734183.flv
埋堆堆10,http://cfss.cc/cdn/hy/23734246.flv
埋堆堆12,http://cfss.cc/cdn/hy/23749083.flv
埋堆堆14,http://cfss.cc/cdn/hy/23863804.flv
鬼吹灯之昆仑神宫,http://cfss.cc/cdn/hy/11601957.flv
广东经济科教,https://stream1.freetv.fun/yan-dong-jing-ji-ke-jiao-7.ctv
广州法治,https://stream1.freetv.fun/yan-zhou-fa-zhi-13.ctv
电影,https://stream1.freetv.fun/dian-ying-92.m3u8
江西教育,http://58.17.48.228:808/hls/24/index.m3u8
张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8
金鹰纪实,http://120.238.94.10:9901/tsfile/live/1059_1.m3u8
刘德华,https://live.iill.top/huya/11342424
特辑电影(🚀),http://epg.112114.eu.org/douyu/3637778
电影_强森,https://live.iill.top/huya/21059581
电影_怪兽,https://live.iill.top/huya/21059577
斗鱼5,http://epg.112114.xyz/douyu/52787
华视戏剧,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
欧美电影(🚀),http://epg.112114.eu.org/douyu/20415
猫和老鼠,http://live.iill.top/huya.php?id=11352879
嵊州新闻,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed?
第一财经,https://www.freetv.top/migu/608780988.m3u8?migutoken=62e21890acbd9928d0be0b4eae9f5e32e1879604b785ee7ce8751d5001a9ff431d7714025aa03d48a2b190ff214e5115dcb6ba455c3d26b1db0f5b3cb49c5967429ff3b1fe8e96e87cc6146543
秦安综合,rtmp://play.kankanlive.com/live/1680577080200944
嘉佳卡通,http://1b6467f415.iok.la:9931/tsfile/live/1053_1.m3u8
斗鱼电影HD1,http://epg.112114.xyz/douyu/20415
翡翠台,http://v2h.jdshipin.com:80/jade2/jade.stream/chunklist_w100.m3u8
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8
YOYOTV,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV63.m3u8
FRANCE24English,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV38.m3u8
NHKWorldPremium,https://cdn.skygo.mn/live/disk1/NHK_World_Premium/HLSv3-FTA/NHK_World_Premium.m3u8
GBNews,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV33.m3u8
DWNews,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV08.m3u8
科幻电影(🚀),http://epg.112114.eu.org/douyu/12010522
东森财经,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/refs/heads/master/TV03.m3u8
石家庄新闻综合,http://nn.7x9d.cn/石家庄.php?id=4


https://raw.githubusercontent.com/hujingguang/ChinaIPTV/refs/heads/main/cnTV_AutoUpdate.m3u8,#genre#
